date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2022-12-11,14521,CR603,72.0,15.0,25.5231,140.8333,162.7602,971.2083,1058.9847,65.524,87.3079,91.7888,final
2022-12-21,14521,CR603,72.0,17.8472,18.2097,44.2639,88.6898,874.4722,924.9736,98.4382,54.9843,94.5986,final
2023-01-01,14521,CR603,72.0,14.25,20.0431,47.0972,63.7759,724.2361,782.112,76.8676,77.3928,92.6935,final
2023-01-11,14521,CR603,72.0,12.6944,16.2648,44.7917,54.5176,606.9444,620.8847,83.21,84.9252,97.7904,final
2023-01-21,14521,CR603,72.0,12.4583,14.7375,39.4028,51.0454,500.8472,465.7231,88.4526,80.928,107.3833,final
2023-02-01,14521,CR603,72.0,13.6528,17.4227,38.8056,48.425,297.9444,357.8083,83.1871,83.5354,83.7242,final
2023-02-11,14521,CR603,72.0,13.5417,22.4602,39.6528,54.6204,225.2778,271.8981,67.522,76.8377,83.462,final
2023-02-21,14521,CR603,72.0,10.3056,17.7384,37.5,57.6213,121.1667,197.3565,67.3114,70.2441,63.2566,final
2023-03-01,14521,CR603,72.0,54.5278,19.7282,78.375,59.9269,164.2778,172.1278,240.7279,126.3821,95.6898,final
2023-03-11,14521,CR603,72.0,96.8056,24.5477,161.6389,62.0144,246.0833,171.1523,344.5466,238.3398,141.3635,final
2023-03-21,14521,CR603,72.0,22.4583,39.0185,173.7917,83.2944,250.6944,191.9611,62.379,197.0017,129.0815,final
2023-04-01,14521,CR603,72.0,39.5417,41.7852,158.8056,105.3514,275.9861,213.7032,95.2046,146.3403,127.8417,final
2023-04-11,14521,CR603,72.0,38.1667,51.356,100.1667,132.1597,301.4583,248.7944,76.5964,77.495,120.3497,final
2023-04-21,14521,CR603,72.0,81.8611,85.5477,159.5694,178.6889,370.8611,319.6046,95.9286,89.8672,115.5509,final
2023-05-01,14521,CR603,72.0,35.5278,116.7875,155.5556,253.6912,392.7361,418.9694,33.2775,62.7839,93.8846,final
2023-05-11,14521,CR603,72.0,131.4583,147.8565,248.8472,350.1917,510.6528,544.3657,89.2722,71.8637,93.9186,final
2023-05-21,14521,CR603,72.0,269.0417,173.9718,436.0278,438.6157,769.3889,700.5991,153.1201,99.4231,109.6805,final
2023-06-01,14521,CR603,72.0,140.4444,118.0417,540.9444,439.8699,855.3056,798.9125,118.2075,122.4675,106.9715,final
2023-06-11,14521,CR603,72.0,72.4167,119.9694,481.9028,411.9829,830.9167,894.3343,61.9485,116.5694,92.9874,final
2023-06-21,14521,CR603,72.0,125.3194,114.9208,338.1806,352.9319,933.7778,970.2366,108.6712,95.9355,96.2806,final
2023-07-01,14521,CR603,72.0,101.5,90.4884,299.2361,325.3787,995.7361,1018.9398,111.5318,92.2051,97.7449,final
2023-07-11,14521,CR603,72.0,91.3889,84.388,318.2083,289.7972,1048.9583,1051.9718,107.8321,109.4768,99.7162,final
2023-07-21,14521,CR603,72.0,87.8472,95.3259,280.7361,270.2023,1054.9444,1061.75,92.5456,103.7594,99.365,final
2023-08-01,14521,CR603,72.0,69.2917,102.2009,248.5278,281.9148,1088.7083,1047.1634,69.3013,88.5627,103.9298,final
2023-08-11,14521,CR603,72.0,90.4028,118.519,247.5417,316.0458,1047.6528,1017.8259,77.2373,78.9894,102.9019,final
2023-08-21,14521,CR603,72.0,101.2639,138.9662,260.9583,359.6861,879.875,982.8204,73.8117,73.2942,89.631,final
2023-09-01,14521,CR603,72.0,123.6528,136.0023,315.3194,393.4875,863.0833,1000.781,91.2416,80.6269,86.3771,final
2023-09-11,14521,CR603,72.0,141.5556,150.2134,366.4722,425.1819,932.2222,1031.025,94.422,86.5092,90.5091,final
2023-09-21,14521,CR603,72.0,115.9861,152.2208,381.1944,438.4366,922.8889,1068.325,76.953,87.2352,86.5128,final
2023-10-01,14521,CR603,72.0,191.2639,162.9046,448.8056,465.3389,1012.6528,1140.7412,116.8901,96.5218,88.8691,final
2023-10-11,14521,CR603,72.0,136.5556,177.4921,443.8056,492.6176,1057.8194,1233.8454,77.568,90.2884,85.8482,final
2023-10-21,14521,CR603,72.0,252.6806,169.8991,580.5,510.2958,1222.6528,1308.4185,147.331,113.4931,93.4948,final
2023-11-01,14521,CR603,72.0,82.3333,125.3375,471.5694,472.7287,1235.6944,1331.5551,67.0055,99.7599,92.8545,final
2023-11-11,14521,CR603,72.0,121.9583,108.3704,456.9722,403.6069,1267.25,1321.4065,111.9855,112.9024,95.9324,final
2023-11-21,14521,CR603,72.0,63.9861,92.2801,268.2778,325.988,1229.9722,1274.7204,70.9149,82.8237,96.5169,final
2023-12-01,14521,CR603,72.0,15.375,44.9569,201.3194,245.6074,1121.6944,1183.675,40.7851,82.6734,94.8076,final
2023-12-11,14521,CR603,72.0,41.1806,25.5231,120.5417,162.7602,1021.3194,1058.9847,151.2968,75.5624,96.4765,final
2023-12-21,14521,CR603,72.0,27.625,18.2097,84.1806,88.6898,932.9583,924.9736,140.5661,95.4309,100.854,final
2024-01-01,14521,CR603,72.0,18.4722,20.0431,87.2778,63.7759,760.1667,782.112,93.7275,131.8557,97.2295,final
2024-01-11,14521,CR603,72.0,12.125,16.2648,58.2222,54.5176,635.7361,620.8847,80.5321,105.742,102.3541,final
2024-01-21,14521,CR603,72.0,23.5417,14.7375,54.1389,51.0454,406.5972,465.7231,144.6063,105.0676,87.5714,final
2024-02-01,14521,CR603,72.0,17.4306,17.4227,53.0972,48.425,341.6944,357.8083,100.0351,107.997,95.6189,final
2024-02-11,14521,CR603,72.0,15.9306,22.4602,56.9028,54.6204,235.6667,271.8981,76.2215,103.532,87.1473,final
2024-02-21,14521,CR603,72.0,13.8889,17.7384,47.25,57.6213,185.5694,197.3565,83.0703,84.6627,94.3156,final
2024-03-01,14521,CR603,72.0,12.4028,19.7282,42.2222,59.9269,182.5972,172.1278,70.3761,74.6812,105.7484,final
2024-03-11,14521,CR603,72.0,18.0,24.5477,44.2917,62.0144,159.4167,171.1523,77.8403,75.3901,93.5217,final
2024-03-21,14521,CR603,72.0,32.0833,39.0185,62.4861,83.2944,163.875,191.9611,84.2448,77.6961,86.0933,final
2024-04-01,14521,CR603,72.0,47.6667,41.7852,97.75,105.3514,193.0694,213.7032,112.5713,93.4102,90.7763,final
2024-04-11,14521,CR603,72.0,12.3889,51.356,92.1389,132.1597,193.3333,248.7944,30.8554,71.848,78.5694,final
2024-04-21,14521,CR603,72.0,70.3056,85.5477,130.3611,178.6889,240.0972,319.6046,83.1667,74.3876,75.8779,final
2024-05-01,14521,CR603,72.0,117.5694,116.7875,200.2639,253.6912,340.2361,418.9694,100.6421,79.7387,81.6459,prelim
2024-05-11,14521,CR603,72.0,136.2917,147.8565,324.1667,350.1917,460.5972,544.3657,92.4342,92.7747,84.8893,prelim
2024-05-21,14521,CR603,72.0,148.1111,173.9718,401.9722,438.6157,594.8195,700.5991,85.5504,91.8319,85.114,prelim
2020-01-01,14550,CR111,6.0,41.5,54.3833,163.8333,197.2,687.5,889.3944,78.3048,83.8964,77.5522,final
2020-01-11,14550,CR111,6.0,23.6667,45.4,115.3333,163.8167,608.8333,795.3167,56.8783,72.1066,76.8435,final
2020-01-21,14550,CR111,6.0,71.1667,42.9333,136.3333,142.7167,569.5,721.7278,158.9013,95.8201,79.1961,final
2020-02-01,14550,CR111,6.0,11.8333,25.2444,106.6667,113.5778,450.0,608.4278,55.6576,94.4075,74.3822,final
2020-02-11,14550,CR111,6.0,7.3333,20.7,90.3333,88.8778,403.0,532.2889,47.9896,101.4721,76.1587,final
2020-02-21,14550,CR111,6.0,6.8333,14.4722,26.0,60.4167,313.5,451.0056,60.7703,51.1243,70.1727,final
2020-03-01,14550,CR111,6.0,4.1667,15.7389,18.3333,50.9111,288.8333,361.6889,44.2004,46.5159,80.3988,final
2020-03-11,14550,CR111,6.0,3.6667,16.4889,14.6667,46.7,220.3333,299.3944,40.3309,43.5038,74.4465,final
2020-03-21,14550,CR111,6.0,7.0,21.4667,14.8333,53.6944,177.1667,256.8278,45.3401,38.9882,70.1451,final
2020-04-01,14550,CR111,6.0,14.1667,24.0389,24.8333,61.9944,149.8333,226.4833,66.0034,48.3834,67.5876,final
2020-04-11,14550,CR111,6.0,11.3333,33.1833,32.5,78.6889,137.5,214.2667,42.7761,47.9203,65.7699,final
2020-04-21,14550,CR111,6.0,49.6667,61.3333,75.1667,118.5556,116.0,232.6667,82.4121,66.2489,51.9231,final
2020-05-01,14550,CR111,6.0,81.8333,77.1111,142.8333,171.6278,186.0,284.5333,105.751,84.1465,66.5459,final
2020-05-11,14550,CR111,6.0,69.3333,98.3056,200.8333,236.75,248.0,362.1389,71.9548,85.4441,69.329,final
2020-05-21,14550,CR111,6.0,214.6667,132.3,365.8333,307.7167,455.8333,479.9667,159.9903,118.292,95.0745,final
2020-06-01,14550,CR111,6.0,98.0,108.9889,382.0,339.5944,549.6667,573.2167,90.3597,112.1299,95.962,final
2020-06-11,14550,CR111,6.0,99.3333,108.2778,412.0,349.5667,645.3333,665.0056,92.104,117.3635,97.0856,final
2020-06-21,14550,CR111,6.0,121.1667,94.2444,318.5,311.5111,759.5,737.7833,127.1272,102.1738,102.9041,final
2020-07-01,14550,CR111,6.0,56.8333,86.7056,277.3333,289.2278,802.1667,800.45,67.4259,96.025,100.2118,final
2020-07-11,14550,CR111,6.0,39.3333,94.5111,217.3333,275.4611,830.1667,861.7778,44.5511,79.6372,96.3739,final
2020-07-21,14550,CR111,6.0,85.0,93.4778,181.1667,274.6944,865.5,893.9222,91.3912,67.148,96.8557,final
2020-08-01,14550,CR111,6.0,33.8333,86.4778,158.1667,274.4667,817.5,903.2889,42.4511,59.1165,90.6066,final
2020-08-11,14550,CR111,6.0,73.8333,92.6611,192.6667,272.6167,822.0,897.6444,80.7213,71.7108,91.6659,final
2020-08-21,14550,CR111,6.0,94.8333,114.2056,202.5,293.3444,702.1667,879.55,83.7489,70.0524,80.0592,final
2020-09-01,14550,CR111,6.0,103.6667,100.6611,272.3333,307.5278,707.8333,871.2222,102.8445,88.9161,81.4588,final
2020-09-11,14550,CR111,6.0,107.5,116.15,306.0,331.0167,716.0,879.0944,92.8601,92.6641,81.6561,final
2020-09-21,14550,CR111,6.0,132.3333,114.95,343.5,331.7611,727.1667,899.8,114.4921,103.4348,81.0251,final
2020-10-01,14550,CR111,6.0,131.0,132.85,370.8333,363.95,801.3333,945.9444,98.658,101.8407,84.8724,final
2020-10-11,14550,CR111,6.0,118.1667,139.4778,381.5,387.2778,880.1667,990.9111,85.2496,98.5457,88.9356,final
2020-10-21,14550,CR111,6.0,156.6667,116.5222,405.8333,388.85,951.8333,1013.9556,133.0347,104.2581,93.9331,final
2020-11-01,14550,CR111,6.0,319.3333,138.5444,594.1667,394.5444,1237.3333,1066.0222,225.9463,149.3449,115.9208,final
2020-11-11,14550,CR111,6.0,160.6667,96.8389,636.6667,351.9056,1324.1667,1070.2,162.6752,178.6838,123.5111,final
2020-11-21,14550,CR111,6.0,46.3333,95.7556,526.3333,331.1389,1275.6667,1051.75,50.9484,157.2185,121.0894,final
2020-12-01,14550,CR111,6.0,76.3333,105.0556,283.3333,297.65,1248.3333,1056.1444,73.9021,95.3464,118.0265,final
2020-12-11,14550,CR111,6.0,22.5,78.7833,145.1667,279.5944,1163.3333,1018.7778,32.8228,53.5807,114.0512,final
2020-12-21,14550,CR111,6.0,57.1667,64.0333,156.0,247.8722,1088.1667,967.8611,90.0531,64.373,112.3029,final
2021-01-01,14550,CR111,6.0,21.8333,54.3833,101.5,197.2,979.0,889.3944,45.1866,53.8127,109.9629,final
2021-01-11,14550,CR111,6.0,44.6667,45.4,123.6667,163.8167,905.5,795.3167,98.545,76.9009,113.682,final
2021-01-21,14550,CR111,6.0,42.8333,42.9333,109.3333,142.7167,791.6667,721.7278,99.7914,78.1403,109.558,final
2021-02-01,14550,CR111,6.0,14.6667,25.2444,102.1667,113.5778,487.0,608.4278,65.0257,90.766,80.3651,final
2021-02-11,14550,CR111,6.0,12.3333,20.7,69.8333,88.8778,338.6667,532.2889,67.4449,80.7394,64.2954,final
2021-02-21,14550,CR111,6.0,8.5,14.4722,35.5,60.4167,300.8333,451.0056,69.3295,64.6154,67.4251,final
2021-03-01,14550,CR111,6.0,14.8333,15.7389,35.6667,50.9111,239.3333,361.6889,95.6335,74.9726,67.0812,final
2021-03-11,14550,CR111,6.0,32.3333,16.4889,55.6667,46.7,249.1667,299.3944,173.7332,115.8142,83.7658,final
2021-03-21,14550,CR111,6.0,29.5,21.4667,76.6667,53.6944,221.5,256.8278,130.3526,136.0663,86.7601,final
2021-04-01,14550,CR111,6.0,75.1667,24.0389,137.0,61.9944,274.8333,226.4833,276.0666,204.1824,120.4454,final
2021-04-11,14550,CR111,6.0,204.8333,33.1833,309.5,78.6889,435.0,214.2667,549.5417,360.2481,198.4245,final
2021-04-21,14550,CR111,6.0,12.1667,61.3333,292.1667,118.5556,404.3333,232.6667,25.8794,235.0475,170.7418,final
2021-05-01,14550,CR111,6.0,110.6667,77.1111,327.6667,171.6278,500.3333,284.5333,140.866,185.9114,173.2684,final
2021-05-11,14550,CR111,6.0,52.3333,98.3056,175.1667,236.75,540.3333,362.1389,55.4988,75.0422,147.8839,final
2021-05-21,14550,CR111,6.0,102.8333,132.3,265.8333,307.7167,634.6667,479.9667,78.5385,86.8174,131.5736,final
2021-06-01,14550,CR111,6.0,44.1667,108.9889,199.3333,339.5944,664.0,573.2167,43.1329,59.8789,115.566,final
2021-06-11,14550,CR111,6.0,85.3333,108.2778,232.3333,349.5667,717.0,665.0056,79.745,67.3959,107.7028,final
2021-06-21,14550,CR111,6.0,86.0,94.2444,215.5,311.5111,773.5,737.7833,91.6928,70.1375,104.7763,final
2021-07-01,14550,CR111,6.0,90.3333,86.7056,261.6667,289.2278,788.6667,800.45,103.9559,90.7893,98.5461,final
2021-07-11,14550,CR111,6.0,113.3333,94.5111,289.6667,275.4611,697.1667,861.7778,118.9147,104.9764,81.1178,final
2021-07-21,14550,CR111,6.0,155.0,93.4778,358.6667,274.6944,840.0,893.9222,162.4732,129.4956,94.0346,final
2021-08-01,14550,CR111,6.0,76.5,86.4778,344.8333,274.4667,805.8333,903.2889,89.0927,124.7363,89.3292,final
2021-08-11,14550,CR111,6.0,100.1667,92.6611,331.6667,272.6167,853.6667,897.6444,107.6853,120.894,95.1547,final
2021-08-21,14550,CR111,6.0,161.5,114.2056,338.1667,293.3444,912.3333,879.55,139.6747,114.776,103.6854,final
2021-09-01,14550,CR111,6.0,140.6667,100.6611,402.3333,307.5278,1008.8333,871.2222,137.8621,129.8574,115.6159,final
2021-09-11,14550,CR111,6.0,97.1667,116.15,399.3333,331.0167,1020.6667,879.0944,84.3307,120.0332,115.9232,final
2021-09-21,14550,CR111,6.0,102.8333,114.95,340.6667,331.7611,1037.5,899.8,89.8986,102.6058,115.1352,final
2021-10-01,14550,CR111,6.0,67.3333,132.85,267.3333,363.95,1014.5,945.9444,52.4725,74.1632,107.1715,final
2021-10-11,14550,CR111,6.0,122.3333,139.4778,292.5,387.2778,1023.5,990.9111,88.1335,76.1432,103.2559,final
2021-10-21,14550,CR111,6.0,137.0,116.5222,326.6667,388.85,1005.5,1013.9556,116.8511,84.4093,99.1742,final
2021-11-01,14550,CR111,6.0,115.0,138.5444,374.3333,394.5444,1044.0,1066.0222,83.5978,95.004,97.9534,final
2021-11-11,14550,CR111,6.0,49.5,96.8389,301.5,351.9056,993.3333,1070.2,53.5159,86.0722,92.884,final
2021-11-21,14550,CR111,6.0,110.0,95.7556,274.5,331.1389,941.8333,1051.75,114.1376,83.3971,89.6476,final
2021-12-01,14550,CR111,6.0,31.5,105.0556,191.0,297.65,832.6667,1056.1444,33.1651,65.334,79.0387,final
2021-12-11,14550,CR111,6.0,121.8333,78.7833,263.3333,279.5944,857.3333,1018.7778,151.3825,94.3849,84.3072,final
2021-12-21,14550,CR111,6.0,25.6667,64.0333,179.0,247.8722,780.1667,967.8611,44.423,73.2921,80.8056,final
2022-01-01,14550,CR111,6.0,13.6667,54.3833,161.1667,197.2,726.5,889.3944,31.4342,82.6094,81.8884,final
2022-01-11,14550,CR111,6.0,14.8333,45.4,54.1667,163.8167,619.0,795.3167,39.3519,36.9163,78.1059,final
2022-01-21,14550,CR111,6.0,17.0,42.9333,45.5,142.7167,499.0,721.7278,45.8971,36.3418,69.5614,final
2022-02-01,14550,CR111,6.0,12.3333,25.2444,44.1667,113.5778,396.3333,608.4278,57.3108,43.832,65.7043,final
2022-02-11,14550,CR111,6.0,10.3333,20.7,39.6667,88.8778,357.1667,532.2889,59.6628,50.2304,67.7068,final
2022-02-21,14550,CR111,6.0,7.1667,14.4722,29.8333,60.4167,254.3333,451.0056,62.4822,56.568,57.3384,final
2022-03-01,14550,CR111,6.0,15.6667,15.7389,33.1667,50.9111,238.5,361.6889,99.6518,70.8683,66.857,final
2022-03-11,14550,CR111,6.0,15.8333,16.4889,38.6667,46.7,132.5,299.3944,96.9493,85.8319,46.0577,final
2022-03-21,14550,CR111,6.0,26.5,21.4667,58.0,53.6944,133.3333,256.8278,119.0176,106.7597,53.7175,final
2022-04-01,14550,CR111,6.0,63.1667,24.0389,105.5,61.9944,182.8333,226.4833,234.7427,160.429,81.542,final
2022-04-11,14550,CR111,6.0,15.1667,33.1833,104.8333,78.6889,183.1667,214.2667,52.8154,129.4788,86.1326,final
2022-04-21,14550,CR111,6.0,209.1667,61.3333,287.5,118.5556,375.3333,232.6667,322.8643,231.4175,158.7912,final
2022-05-01,14550,CR111,6.0,93.0,77.1111,317.3333,171.6278,456.0,284.5333,119.3505,180.2221,158.2164,final
2022-05-11,14550,CR111,6.0,160.0,98.3056,462.1667,236.75,605.6667,362.1389,159.7204,191.3543,165.44,final
2022-05-21,14550,CR111,6.0,112.0,132.3,365.0,307.7167,710.5,479.9667,85.2149,118.0297,147.0508,final
2022-06-01,14550,CR111,6.0,115.1667,108.9889,387.1667,339.5944,810.0,573.2167,105.4196,113.6078,140.5995,final
2022-06-11,14550,CR111,6.0,205.3333,108.2778,432.5,349.5667,999.5,665.0056,185.6793,123.0648,149.5543,final
2022-06-21,14550,CR111,6.0,128.0,94.2444,448.5,311.5111,1101.0,737.7833,134.0125,142.6078,148.5724,final
2022-07-01,14550,CR111,6.0,117.3333,86.7056,450.6667,289.2278,1155.1667,800.45,133.398,153.9518,143.7679,final
2022-07-11,14550,CR111,6.0,107.0,94.5111,352.3333,275.4611,1247.0,861.7778,112.5502,126.9291,144.1881,final
2022-07-21,14550,CR111,6.0,52.6667,93.4778,277.0,274.6944,1090.5,893.9222,58.5581,100.8098,121.7472,final
2022-08-01,14550,CR111,6.0,105.3333,86.4778,265.0,274.4667,1102.8333,903.2889,120.6122,96.6721,121.849,final
2022-08-11,14550,CR111,6.0,102.6667,92.6611,260.6667,272.6167,1045.5,897.6444,110.2452,95.7717,116.29,final
2022-08-21,14550,CR111,6.0,45.3333,114.2056,253.3333,293.3444,978.8333,879.55,42.224,86.81,111.1611,final
2022-09-01,14550,CR111,6.0,190.8333,100.6611,338.8333,307.5278,1054.5,871.2222,185.341,109.8592,120.7981,final
2022-09-11,14550,CR111,6.0,177.5,116.15,413.6667,331.0167,1026.6667,879.0944,150.6397,124.2364,116.598,final
2022-09-21,14550,CR111,6.0,76.5,114.95,444.8333,331.7611,975.1667,899.8,67.945,133.0852,108.2839,final
2022-10-01,14550,CR111,6.0,231.5,132.85,485.5,363.95,1089.3333,945.9444,171.5633,132.5043,114.9997,final
2022-10-11,14550,CR111,6.0,111.8333,139.4778,419.8333,387.2778,1094.1667,990.9111,80.866,108.1947,110.3162,final
2022-10-21,14550,CR111,6.0,45.3333,116.5222,388.6667,388.85,1086.8333,1013.9556,41.419,99.954,107.1173,final
2022-11-01,14550,CR111,6.0,139.3333,138.5444,296.5,394.5444,1120.8333,1066.0222,100.5496,75.7642,105.0939,final
2022-11-11,14550,CR111,6.0,72.1667,96.8389,256.8333,351.9056,1090.3333,1070.2,75.7733,73.7301,101.8639,final
2022-11-21,14550,CR111,6.0,143.0,95.7556,354.5,331.1389,1188.0,1051.75,146.8902,106.848,112.8326,final
2022-12-01,14550,CR111,6.0,24.3333,105.0556,239.5,297.65,1021.5,1056.1444,26.6532,81.0987,96.7505,final
2022-12-11,14550,CR111,6.0,12.8333,78.7833,180.1667,279.5944,856.8333,1018.7778,21.2851,65.6665,84.2586,final
2022-12-21,14550,CR111,6.0,14.8333,64.0333,52.0,247.8722,795.1667,967.8611,28.7301,24.0429,82.3396,final
2023-01-01,14550,CR111,6.0,38.5,54.3833,66.1667,197.2,602.1667,889.3944,73.2529,36.76,68.0643,final
2023-01-11,14550,CR111,6.0,36.0,45.4,89.3333,163.8167,526.3333,795.3167,81.3492,57.1483,66.5991,final
2023-01-21,14550,CR111,6.0,32.6667,42.9333,107.1667,142.7167,513.6667,721.7278,78.5814,76.7216,71.5658,final
2023-02-01,14550,CR111,6.0,12.5,25.2444,81.1667,113.5778,386.8333,608.4278,57.8619,73.7727,64.1681,final
2023-02-11,14550,CR111,6.0,10.1667,20.7,55.3333,88.8778,324.8333,532.2889,59.0143,66.0748,61.7445,final
2023-02-21,14550,CR111,6.0,7.3333,14.4722,30.0,60.4167,189.1667,451.0056,63.3381,56.8047,43.2027,final
2023-03-01,14550,CR111,6.0,105.5,15.7389,123.0,50.9111,270.3333,361.6889,532.8154,218.351,75.4215,final
2023-03-11,14550,CR111,6.0,124.0,16.4889,236.8333,46.7,381.5,299.3944,600.3102,435.3322,126.5375,final
2023-03-21,14550,CR111,6.0,38.1667,21.4667,267.6667,53.6944,404.8333,256.8278,163.0982,435.9355,155.4686,final
2023-04-01,14550,CR111,6.0,5.0,24.0389,167.1667,61.9944,371.3333,226.4833,34.4366,246.0838,161.2517,final
2023-04-11,14550,CR111,6.0,4.3333,33.1833,47.5,78.6889,339.6667,214.2667,24.4435,64.8334,155.9156,final
2023-04-21,14550,CR111,6.0,70.1667,61.3333,79.5,118.5556,377.1667,232.6667,113.3166,69.6197,159.5467,final
2023-05-01,14550,CR111,6.0,23.8333,77.1111,98.3333,171.6278,388.5,284.5333,35.115,59.6458,135.2988,final
2023-05-11,14550,CR111,6.0,29.5,98.3056,123.5,236.75,407.8333,362.1389,33.3961,54.1033,112.2789,final
2023-05-21,14550,CR111,6.0,102.0,132.3,155.3333,307.7167,502.5,479.9667,77.9315,52.038,104.599,final
2023-06-01,14550,CR111,6.0,123.6667,108.9889,255.1667,339.5944,520.6667,573.2167,112.8765,75.8498,90.9896,final
2023-06-11,14550,CR111,6.0,94.6667,108.2778,320.3333,349.5667,491.3333,665.0056,87.9843,91.8698,74.271,final
2023-06-21,14550,CR111,6.0,135.3333,94.2444,353.6667,311.5111,588.5,737.7833,141.4017,113.1117,80.0366,final
2023-07-01,14550,CR111,6.0,105.6667,86.7056,335.6667,289.2278,689.1667,800.45,120.6761,115.5196,86.2689,final
2023-07-11,14550,CR111,6.0,53.1667,94.5111,294.1667,275.4611,738.0,861.7778,58.4524,106.5528,85.8017,final
2023-07-21,14550,CR111,6.0,87.3333,93.4778,246.1667,274.6944,755.1667,893.9222,93.7606,89.9795,84.6496,final
2023-08-01,14550,CR111,6.0,69.3333,86.4778,209.8333,274.4667,800.6667,903.2889,81.2584,77.2791,88.7634,final
2023-08-11,14550,CR111,6.0,97.3333,92.6611,254.0,272.6167,868.5,897.6444,104.7841,93.4127,96.789,final
2023-08-21,14550,CR111,6.0,128.5,114.2056,295.1667,293.3444,895.0,879.55,111.9914,100.6007,101.7368,final
2023-09-01,14550,CR111,6.0,94.5,100.6611,320.3333,307.5278,865.8333,871.2222,94.169,104.0329,99.3885,final
2023-09-11,14550,CR111,6.0,114.1667,116.15,337.1667,331.0167,885.3333,879.0944,98.3629,101.8034,100.7017,final
2023-09-21,14550,CR111,6.0,119.3333,114.95,328.0,331.7611,869.3333,899.8,103.6543,98.8995,96.6513,final
2023-10-01,14550,CR111,6.0,139.1667,132.85,372.6667,363.95,902.8333,945.9444,104.5823,102.331,95.4902,final
2023-10-11,14550,CR111,6.0,131.8333,139.4778,390.3333,387.2778,981.5,990.9111,94.7089,100.7691,99.0597,final
2023-10-21,14550,CR111,6.0,152.5,116.5222,423.5,388.85,1046.6667,1013.9556,129.6059,108.6875,103.1946,final
2023-11-01,14550,CR111,6.0,172.1667,138.5444,456.5,394.5444,1149.5,1066.0222,123.4229,115.3149,107.758,final
2023-11-11,14550,CR111,6.0,164.3333,96.8389,489.0,351.9056,1216.5,1070.2,166.2757,137.8813,113.5438,final
2023-11-21,14550,CR111,6.0,62.1667,95.7556,398.6667,331.1389,1150.1667,1051.75,66.663,119.7948,109.2693,final
2023-12-01,14550,CR111,6.0,12.3333,105.0556,238.8333,297.65,1068.0,1056.1444,15.7496,80.882,101.112,final
2023-12-11,14550,CR111,6.0,42.0,78.7833,116.5,279.5944,995.8333,1018.7778,56.0971,43.6818,97.7697,final
2023-12-21,14550,CR111,6.0,146.1667,64.0333,200.5,247.8722,1022.6667,967.8611,218.9763,81.6296,105.6046,final
2024-01-01,14550,CR111,6.0,28.8333,54.3833,217.0,197.2,912.3333,889.3944,56.9745,109.556,102.5505,final
2024-01-11,14550,CR111,6.0,27.5,45.4,202.5,163.8167,808.0,795.3167,64.4841,122.2553,101.5749,final
2024-01-21,14550,CR111,6.0,31.0,42.9333,87.3333,142.7167,686.5,721.7278,75.1043,63.7346,95.1857,final
2024-02-01,14550,CR111,6.0,14.3333,25.2444,72.8333,113.5778,528.6667,608.4278,63.9236,67.0293,87.1026,final
2024-02-11,14550,CR111,6.0,31.8333,20.7,77.1667,88.8778,396.1667,532.2889,143.3204,88.156,74.8986,final
2024-02-21,14550,CR111,6.0,14.3333,14.4722,60.5,60.4167,348.3333,451.0056,99.2867,100.1183,77.7286,final
2024-03-01,14550,CR111,6.0,7.3333,15.7389,53.5,50.9111,343.3333,361.6889,59.4696,104.2503,95.0616,final
2024-03-11,14550,CR111,6.0,8.0,16.4889,29.6667,46.7,309.3333,299.3944,60.4964,69.9588,103.2124,final
